"","longitude","latitude","altitude","temp","prec","hum","pop","dist_aqua"
"10836",36.9333333333333,-13.0333333333333,556.125,30.5905704498291,94.7666702270508,68.4166641235352,0.86144345998764,19.386999130249
"10837",36.9333333333333,-12.9666666666667,524.453125,30.6002826690674,94.033332824707,68.7333297729492,0.848773956298828,20.2749996185303
"10838",36.9333333333333,-12.9,493.84375,30.7897071838379,94.033332824707,68.7333297729492,0.757881581783295,14.3229999542236
"10839",36.9333333333333,-12.8333333333333,459.546875,30.9417533874512,94.033332824707,68.7333297729492,0.354441434144974,9.06700038909912
"10840",36.9333333333333,-12.7666666666667,429.234375,31.0685119628906,93.533332824707,69.0666656494141,0.33428543806076,4.02099990844727
"10841",36.9333333333333,-12.7,418.171875,30.9732437133789,93.533332824707,69.0666656494141,0.0892388448119164,0.488999992609024
"10842",36.9333333333333,-12.6333333333333,431.4375,30.9362697601318,93.625,69.4250030517578,0.0137625643983483,4.17500019073486
"10843",36.9333333333333,-12.5666666666667,465.421875,30.7449932098389,93.625,69.4250030517578,0.0112481340765953,10.8280000686646
"10844",36.9333333333333,-12.5,480.625,30.5843544006348,93.625,69.4250030517578,0.00789657793939114,17.9939994812012
"10845",36.9333333333333,-12.4333333333333,491.921875,30.5834102630615,93.7583312988281,69.7583312988281,0.0101230433210731,21.4330005645752
"10846",36.9333333333333,-12.3666666666667,493.609375,30.5021324157715,93.7583312988281,69.7583312988281,0.0103420242667198,21.6089992523193
"10847",36.9333333333333,-12.3,548.703125,30.3564929962158,94.341667175293,70.0999984741211,0.0170986615121365,24.1679992675781
"10848",36.9333333333333,-12.2333333333333,557.78125,30.2398262023926,94.341667175293,70.0999984741211,0.0523329004645348,28.4850006103516
"10849",36.9333333333333,-12.1666666666667,523.4375,30.3470726013184,94.341667175293,70.0999984741211,0.0742952600121498,26.9699993133545
"10850",36.9333333333333,-12.1,512.421875,30.572566986084,94.1083297729492,70.3666687011719,0.0476522818207741,22.0249996185303
"10851",36.9333333333333,-12.0333333333333,586.375,29.6210613250732,94.1083297729492,70.3666687011719,0.0599960871040821,18.7889995574951
"10852",36.9333333333333,-11.9666666666667,510.125,30.3559741973877,92.6916656494141,70.5416641235352,0.0671120807528496,18.1949996948242
"10853",36.9333333333333,-11.9,494.296875,30.4618015289307,92.6916656494141,70.5416641235352,0.0452238619327545,20.4759998321533
"10854",36.9333333333333,-11.8333333333333,474.296875,30.6190490722656,92.6916656494141,70.5416641235352,0.131150737404823,24.7759990692139
"10855",36.9333333333333,-11.7666666666667,458.015625,30.7002086639404,91.091667175293,70.7249984741211,0.17581170797348,17.82200050354
"10856",36.9333333333333,-11.7,454.234375,30.6265087127686,91.091667175293,70.7249984741211,0.254817008972168,10.4090003967285
"10857",36.9333333333333,-11.6333333333333,430.196721311475,30.6154041290283,90.0250015258789,70.875,0.59939968585968,3.03600001335144
"10858",37,-18.0333333333333,5.5,30.3203926086426,116.833335876465,78.9166641235352,67.8160171508789,0.398999989032745
"10859",37,-17.9666666666667,7.85964912280702,30.5310916900635,118.066665649414,78.966667175293,74.5076675415039,0.720000028610229
"10860",37,-17.9,7.09375,30.6884517669678,118.066665649414,78.966667175293,73.7255859375,4.98600006103516
"10861",37,-17.8333333333333,10.234375,30.7232818603516,118.066665649414,78.966667175293,70.8293151855469,6.7960000038147
"10862",37,-17.7666666666667,6.34375,30.8939380645752,114.283332824707,78.6666641235352,100.114402770996,2.43300008773804
"10863",37,-17.7,5.046875,31.1488418579102,114.283332824707,78.6666641235352,72.0268478393555,1.76600003242493
"10864",37,-17.6333333333333,3.15625,31.3508338928223,108.366668701172,78.25,32.9895286560059,0.186000004410744
"10865",37,-17.5666666666667,3.625,31.5924873352051,108.366668701172,78.25,43.3229713439941,1.87100005149841
"10866",37,-17.5,8.109375,31.6258125305176,108.366668701172,78.25,158.068176269531,0.479999989271164
"10867",37,-17.4333333333333,23.921875,31.4694652557373,105.091667175293,77.7916641235352,38.8553504943848,5.89300012588501
"10868",37,-17.3666666666667,54.0625,31.3524513244629,105.091667175293,77.7916641235352,27.4192562103271,8.31799983978271
"10869",37,-17.3,91.015625,31.3411102294922,104.175003051758,77.283332824707,33.6703796386719,7.68200016021729
"10870",37,-17.2333333333333,90.46875,31.602222442627,104.175003051758,77.283332824707,31.3878002166748,6.6560001373291
"10871",37,-17.1666666666667,92.671875,31.6538047790527,104.175003051758,77.283332824707,19.3812160491943,5.76200008392334
"10872",37,-17.1,79.53125,31.7196311950684,104.083335876465,76.716667175293,28.5723972320557,3.45799994468689
"10873",37,-17.0333333333333,95.71875,31.5694599151611,104.083335876465,76.716667175293,25.5740070343018,4.16900014877319
"10874",37,-16.9666666666667,92.9375,31.7457065582275,104.650001525879,76.091667175293,17.5465793609619,6.25400018692017
"10875",37,-16.9,101.375,31.8798675537109,104.650001525879,76.091667175293,97.2624130249023,1.807000041008
"10876",37,-16.8333333333333,124.421875,31.8637809753418,104.650001525879,76.091667175293,292.371826171875,0.0879999995231628
"10877",37,-16.7666666666667,137.34375,31.8929424285889,107.400001525879,75.4583358764648,15.7257471084595,0.853999972343445
"10878",37,-16.7,154.859375,31.8673667907715,107.400001525879,75.4583358764648,14.6265878677368,0
"10879",37,-16.6333333333333,169.140625,31.7876777648926,110.983329772949,74.7333297729492,4.50995063781738,1.2849999666214
"10880",37,-16.5666666666667,198.296875,31.5869674682617,110.983329772949,74.7333297729492,2.88454675674438,7.16300010681152
"10881",37,-16.5,233.625,31.4239444732666,110.983329772949,74.7333297729492,1.73697459697723,10.83899974823
"10882",37,-16.4333333333333,265.671875,31.2872333526611,117.224998474121,74.0083312988281,2.66904067993164,9.73400020599365
"10883",37,-16.3666666666667,315.453125,30.911190032959,117.224998474121,74.0083312988281,2.24665713310242,11.6899995803833
"10884",37,-16.3,359.453125,31.0538349151611,122.5,73.2416687011719,2.48377895355225,7.98799991607666
"10885",37,-16.2333333333333,374.671875,30.995943069458,122.5,73.2416687011719,3.07552433013916,3.66700005531311
"10886",37,-16.1666666666667,373.0625,31.1262283325195,122.5,73.2416687011719,21.1945667266846,0.178000003099442
"10887",37,-16.1,428.453125,30.8241329193115,129.375,72.466667175293,63.7646560668945,5.91300010681152
"10888",37,-16.0333333333333,501.359375,30.3220367431641,129.375,72.466667175293,46.8574180603027,10.701000213623
"10889",37,-15.9666666666667,524.3125,30.3056564331055,132.116668701172,71.6750030517578,36.8467216491699,8.84899997711182
"10890",37,-15.9,525.40625,30.4842262268066,132.116668701172,71.6750030517578,41.1048965454102,4.21000003814697
"10891",37,-15.8333333333333,518.59375,30.3888454437256,132.116668701172,71.6750030517578,33.7346954345703,1.88999998569489
"10892",37,-15.7666666666667,560.703125,29.9064159393311,126.099998474121,70.841667175293,27.7220840454102,6.30800008773804
"10893",37,-15.7,605.90625,29.493953704834,126.099998474121,70.841667175293,23.1524028778076,7.56400012969971
"10894",37,-15.6333333333333,601.453125,29.7213287353516,119.974998474121,70.0749969482422,35.6139640808105,5.53800010681152
"10895",37,-15.5666666666667,642.796875,29.6137428283691,119.974998474121,70.0749969482422,64.575309753418,5.96999979019165
"10896",37,-15.5,668.65625,29.725118637085,119.974998474121,70.0749969482422,189.091445922852,1.52600002288818
"10897",37,-15.4333333333333,1159.234375,25.9115333557129,120.583335876465,70.2083358764648,102.661529541016,3.97699999809265
"10898",37,-15.3666666666667,1573.359375,23.714282989502,120.583335876465,70.2083358764648,26.0424785614014,9.94099998474121
"10899",37,-15.3,1314.640625,25.9589920043945,116.316665649414,69.716667175293,20.6462783813477,16.7509994506836
"10900",37,-15.2333333333333,1462.125,25.1478958129883,116.316665649414,69.716667175293,9.80382823944092,23.9270000457764
"10901",37,-15.1666666666667,1173.15625,26.1495780944824,116.316665649414,69.716667175293,14.5764036178589,26.1240005493164
"10902",37,-15.1,676.609375,30.544942855835,97.0666656494141,67.8083343505859,13.0814170837402,21.9449996948242
"10903",37,-15.0333333333333,645.0625,30.9083099365234,97.0666656494141,67.8083343505859,9.44134521484375,19.7689990997314
"10904",37,-14.9666666666667,613.78125,31.1926612854004,88.0833358764648,67,8.29360198974609,20.253999710083
"10905",37,-14.9,603.046875,31.6813583374023,88.0833358764648,67,23.6752681732178,18.2590007781982
"10906",37,-14.8333333333333,640.25,31.7243747711182,88.0833358764648,67,130.011505126953,11.9289999008179
"10907",37,-14.7666666666667,564.296875,31.817741394043,83.3333358764648,66.4916687011719,26.3568286895752,7.36299991607666
"10908",37,-14.7,528.875,31.7099285125732,83.3333358764648,66.4916687011719,5.96418428421021,1.9559999704361
"10909",37,-14.6333333333333,542.78125,31.4700489044189,82.9833297729492,66.2416687011719,1.09103441238403,2.9539999961853
"10910",37,-14.5666666666667,554.015625,31.2332897186279,82.9833297729492,66.2416687011719,2.67899203300476,5.29199981689453
"10911",37,-14.5,592.90625,31.1810760498047,82.9833297729492,66.2416687011719,5.36131858825684,12.5469999313354
"10912",37,-14.4333333333333,573.8125,31.061315536499,85.1666641235352,66.2666702270508,2.6963222026825,12.5190000534058
"10913",37,-14.3666666666667,601.296875,30.9412212371826,85.1666641235352,66.2666702270508,2.17148113250732,11.7700004577637
"10914",37,-14.3,596.390625,31.0433406829834,88.1333312988281,66.3666687011719,3.27048277854919,10.5530004501343
"10915",37,-14.2333333333333,585.125,31.058874130249,88.1333312988281,66.3666687011719,2.42526817321777,5.10200023651123
"10916",37,-14.1666666666667,570.875,31.0595817565918,88.1333312988281,66.3666687011719,8.35852813720703,7.05900001525879
"10917",37,-14.1,603.1875,30.6423282623291,91.908332824707,66.5666656494141,4.041428565979,13.5430002212524
"10918",37,-14.0333333333333,633.921875,30.3647422790527,91.908332824707,66.5666656494141,1.6602121591568,20.6669998168945
"10919",37,-13.9666666666667,691.65625,29.9854488372803,96.5250015258789,66.8916702270508,2.1670618057251,27.9459991455078
"10920",37,-13.9,782.0625,29.0668640136719,96.5250015258789,66.8916702270508,3.12925505638123,35.2849998474121
"10921",37,-13.8333333333333,862.109375,28.8479042053223,96.5250015258789,66.8916702270508,4.69905185699463,42.6520004272461
"10922",37,-13.7666666666667,926.796875,28.509651184082,98.5583343505859,67.4000015258789,14.2108516693115,50.0349998474121
"10923",37,-13.7,928.40625,28.6666316986084,98.5583343505859,67.4000015258789,6.72124099731445,57.4280014038086
"10924",37,-13.6333333333333,857.15625,28.399938583374,98.7666702270508,67.7083358764648,2.2411208152771,63.3759994506836
"10925",37,-13.5666666666667,786.28125,28.9995536804199,98.7666702270508,67.7083358764648,1.53231573104858,56.1049995422363
"10926",37,-13.5,889.578125,29.1328601837158,98.7666702270508,67.7083358764648,0.638075888156891,48.8790016174316
"10927",37,-13.4333333333333,868.109375,27.9988079071045,97.466667175293,67.8666687011719,0.693450689315796,41.7210006713867
"10928",37,-13.3666666666667,740.84375,29.1880874633789,97.466667175293,67.8666687011719,2.01658844947815,34.673999786377
"10929",37,-13.3,645.40625,29.7617282867432,94.9833297729492,68.033332824707,1.36260735988617,27.8239994049072
"10930",37,-13.2333333333333,583.515625,30.2436351776123,94.9833297729492,68.033332824707,0.602323174476624,21.3570003509521
"10931",37,-13.1666666666667,548.546875,30.4565238952637,94.9833297729492,68.033332824707,0.640647053718567,15.7559995651245
"10932",37,-13.1,536.65625,30.7083015441895,93.3499984741211,68.3249969482422,0.785796999931335,12.2690000534058
"10933",37,-13.0333333333333,534.359375,30.7147464752197,93.3499984741211,68.3249969482422,0.738290071487427,12.2930002212524
"10934",37,-12.9666666666667,490.71875,30.839635848999,93.4000015258789,68.7083358764648,0.840083837509155,14.1560001373291
"10935",37,-12.9,474.296875,31.0194129943848,93.4000015258789,68.7083358764648,0.723310112953186,17.4370002746582
"10936",37,-12.8333333333333,472.59375,31.0343017578125,93.4000015258789,68.7083358764648,0.383956849575043,13.9219999313354
"10937",37,-12.7666666666667,451.65625,31.1104145050049,91.9333343505859,68.9833297729492,0.307615220546722,8.47399997711182
"10938",37,-12.7,427.84375,31.0618915557861,91.9333343505859,68.9833297729492,0.345566391944885,3.80399990081787
"10939",37,-12.6333333333333,416.375,31.0021343231201,91.3666687011719,69.3166656494141,0.0163051038980484,3.03500008583069
"10940",37,-12.5666666666667,441.171875,30.875955581665,91.3666687011719,69.3166656494141,0.0116436267271638,10.4090003967285
"10941",37,-12.5,469.546875,30.6465339660645,91.3666687011719,69.3166656494141,0.00869418494403362,17.3360004425049
"10942",37,-12.4333333333333,454.984375,30.9166870117188,91.1833343505859,69.625,0.00948081817477942,14.3039999008179
"10943",37,-12.3666666666667,462.890625,30.8591747283936,91.1833343505859,69.625,0.00875592511147261,14.5649995803833
"10944",37,-12.3,538.984375,30.5057525634766,92.5666656494141,70.0083312988281,0.0112491864711046,18.1439990997314
"10945",37,-12.2333333333333,529.171875,30.5034027099609,92.5666656494141,70.0083312988281,0.0145879369229078,23.5890007019043
"10946",37,-12.1666666666667,502.625,30.6189708709717,92.5666656494141,70.0083312988281,0.0198709648102522,22.7600002288818
"10947",37,-12.1,478.34375,30.8644428253174,91.4333343505859,70.25,0.0710843577980995,16.6049995422363
"10948",37,-12.0333333333333,477.640625,30.6702461242676,91.4333343505859,70.25,0.0811122059822083,11.9820003509521
"10949",37,-11.9666666666667,488.53125,30.6424827575684,90.341667175293,70.466667175293,0.065355122089386,11.0260000228882
"10950",37,-11.9,466.53125,30.8282871246338,90.341667175293,70.466667175293,0.0210007205605507,14.4820003509521
"10951",37,-11.8333333333333,440.265625,30.8378562927246,90.341667175293,70.466667175293,0.0522978641092777,19.3430004119873
"10952",37,-11.7666666666667,424.296875,30.9216594696045,89.2750015258789,70.6916656494141,0.107855819165707,18.0149993896484
"10953",37,-11.7,419.4375,30.944751739502,89.2750015258789,70.6916656494141,0.170528873801231,12.0080003738403
"10954",37,-11.6333333333333,460.6875,30.4615116119385,88.158332824707,70.8583297729492,0.25437119603157,5.25899982452393
"10955",37,-11.5666666666667,397.222222222222,30.6313648223877,88.158332824707,70.8583297729492,0.25437119603157,5.25899982452393
"10956",37.0666666666667,-17.9666666666667,5.2,30.5310916900635,118.066665649414,78.966667175293,74.5076675415039,0.720000028610229
"10957",37.0666666666667,-17.9,7.8695652173913,30.6716861724854,118.066665649414,78.966667175293,110.657066345215,0.944000005722046
"10958",37.0666666666667,-17.8333333333333,7.453125,30.7344913482666,118.066665649414,78.966667175293,105.549537658691,1.67799997329712
"10959",37.0666666666667,-17.7666666666667,9.59375,30.8014545440674,114.283332824707,78.6666641235352,146.001205444336,2.875
"10960",37.0666666666667,-17.7,4.921875,31.0484199523926,114.283332824707,78.6666641235352,90.2299880981445,0.773000001907349
